Internship_id,Intrnship_Title,Attribute,Skills
A601,Human Resources,HR Tools,Payroll
A602,Human Resources,Technical Skills,Recruitment
A602,Human Resources,Technical Skills,Human Resources
A602,Human Resources,Technical Skills,English Proficiency (Spoken)
A602,Human Resources,Technical Skills,English Proficiency (Written)
A602,Human Resources,Technical Skills,Excel
A602,Human Resources,Soft Skills,English
A603,Recruitment,Technical Skills,Sourcing
A603,Recruitment,Technical Skills,Screening
A603,Recruitment,Technical Skills,Recruitment
A603,Recruitment,Technical Skills,Social Media
A603,Recruitment,Soft Skills,English
A604,Human Resources,Technical Skills,Reporting
A604,Human Resources,Technical Skills,Screening
A604,Human Resources,Technical Skills,Recruitment
A604,Human Resources,Technical Skills,MS-Office
A604,Human Resources,Technical Skills,MS-Word
A604,Human Resources,Technical Skills,MS-Excel
A604,Human Resources,Technical Skills,English Proficiency (Spoken)
A604,Human Resources,Technical Skills,English Proficiency (Written)
A604,Human Resources,Technical Skills,Excel
A604,Human Resources,Technical Skills,MS Office
A604,Human Resources,Technical Skills,Word
A604,Human Resources,Technical Skills,SEO
A604,Human Resources,Soft Skills,Communication
A604,Human Resources,Soft Skills,Organizational
A604,Human Resources,Soft Skills,English
A604,Human Resources,Soft Skills,Ownership
A606,Human Resources,Technical Skills,Recruitment
A606,Human Resources,Technical Skills,MS-Office
A606,Human Resources,Technical Skills,MS-Word
A606,Human Resources,Technical Skills,MS-Excel
A606,Human Resources,Technical Skills,English Proficiency (Spoken)
A606,Human Resources,Technical Skills,English Proficiency (Written)
A606,Human Resources,Technical Skills,Excel
A606,Human Resources,Technical Skills,Word
A606,Human Resources,Soft Skills,English
A607,HR,Technical Skills,Recruitment
A607,HR,Technical Skills,MS-Excel
A607,HR,Technical Skills,Effective Communication
A607,HR,Technical Skills,Excel
A607,HR,Soft Skills,Communication
A608,Human Resources,Technical Skills,MS-Office
A608,Human Resources,Technical Skills,MS-Word
A608,Human Resources,Technical Skills,Operations
A608,Human Resources,Technical Skills,MS-Excel
A608,Human Resources,Technical Skills,HR Operations
A608,Human Resources,Technical Skills,Excel
A608,Human Resources,Technical Skills,Word
A608,Human Resources,HR Tools,HRMS
A609,Human Resources,Technical Skills,MS-Office
A609,Human Resources,Technical Skills,Recruitment
A609,Human Resources,Technical Skills,English Proficiency (Spoken)
A609,Human Resources,Technical Skills,English Proficiency (Written)
A609,Human Resources,Soft Skills,English
A610,Human Resources,Technical Skills,Advanced Excel
A610,Human Resources,Technical Skills,MIS
A610,Human Resources,Technical Skills,Effective Communication
A610,Human Resources,Technical Skills,Data Analysis
A610,Human Resources,Technical Skills,Data Cleaning
A610,Human Resources,Technical Skills,Report Generation
A610,Human Resources,Technical Skills,Onboarding
A610,Human Resources,Technical Skills,Excel
A610,Human Resources,Soft Skills,Communication
A611,Human Resources,Technical Skills,Sourcing
A611,Human Resources,Technical Skills,Screening
A611,Human Resources,Technical Skills,MS-Office
A611,Human Resources,Technical Skills,MS-Word
A611,Human Resources,Technical Skills,MS-Excel
A611,Human Resources,Technical Skills,English Proficiency (Spoken)
A611,Human Resources,Technical Skills,English Proficiency (Written)
A611,Human Resources,Technical Skills,Excel
A611,Human Resources,Technical Skills,Word
A611,Human Resources,Technical Skills,Recruitment
A611,Human Resources,Soft Skills,Leadership
A611,Human Resources,Soft Skills,Organizational
A611,Human Resources,Soft Skills,Communication
A611,Human Resources,Soft Skills,English
A612,Recruitment Consultant,Technical Skills,Social Media
A612,Recruitment Consultant,Technical Skills,English Proficiency (Spoken)
A612,Recruitment Consultant,Technical Skills,Recruitment
A612,Recruitment Consultant,Soft Skills,English
A613,Talent Acquisition,Technical Skills,Excel
A613,Talent Acquisition,Technical Skills,Google Sheets
A613,Talent Acquisition,Technical Skills,Sourcing
A613,Talent Acquisition,Technical Skills,Screening
A613,Talent Acquisition,Technical Skills,Recruitment
A613,Talent Acquisition,Technical Skills,Dashboard
A613,Talent Acquisition,Technical Skills,SAP
A613,Talent Acquisition,Technical Skills,MS Excel
A613,Talent Acquisition,Soft Skills,Communication
A613,Talent Acquisition,Soft Skills,Time Management
A613,Talent Acquisition,Soft Skills,Interpersonal
A613,Talent Acquisition,Soft Skills,Ownership
A613,Talent Acquisition,HR Tools,Naukri
A614,Human Resources,Technical Skills,Sourcing
A614,Human Resources,Technical Skills,Screening
A614,Human Resources,Technical Skills,Recruitment
A614,Human Resources,Technical Skills,MS-Excel
A614,Human Resources,Technical Skills,English Proficiency (Spoken)
A614,Human Resources,Technical Skills,English Proficiency (Written)
A614,Human Resources,Technical Skills,Excel
A614,Human Resources,Soft Skills,Communication
A614,Human Resources,Soft Skills,Interpersonal
A614,Human Resources,Soft Skills,English
A615,Human Resources,Technical Skills,Screening
A615,Human Resources,Technical Skills,Recruitment
A615,Human Resources,Technical Skills,Document Management
A615,Human Resources,Soft Skills,Communication
A615,Human Resources,Soft Skills,Customer Service
A616,Human Resources,Technical Skills,Excel
A616,Human Resources,Technical Skills,Sourcing
A616,Human Resources,Technical Skills,Recruitment
A616,Human Resources,Technical Skills,Applicant Tracking
A616,Human Resources,Soft Skills,Communication
A616,Human Resources,Soft Skills,Initiative
A616,Human Resources,Soft Skills,Networking
A617,Talent Acquisition,Technical Skills,Screening
A617,Talent Acquisition,Technical Skills,Recruitment
A617,Talent Acquisition,Technical Skills,Social Media
A617,Talent Acquisition,Technical Skills,English Proficiency (Spoken)
A617,Talent Acquisition,Soft Skills,Communication
A617,Talent Acquisition,Soft Skills,English
A618,Human Resources,Technical Skills,Sourcing
A618,Human Resources,Technical Skills,Screening
A618,Human Resources,Technical Skills,Recruitment
A618,Human Resources,Technical Skills,English Proficiency (Spoken)
A618,Human Resources,Technical Skills,English Proficiency (Written)
A618,Human Resources,Technical Skills,Talent Management
A618,Human Resources,Technical Skills,Excel
A618,Human Resources,Technical Skills,Google Sheets
A618,Human Resources,Soft Skills,Communication
A618,Human Resources,Soft Skills,Interpersonal
A618,Human Resources,Soft Skills,Organizational
A618,Human Resources,Soft Skills,English
A619,Human Resources,Technical Skills,Screening
A619,Human Resources,Technical Skills,Recruitment
A619,Human Resources,Technical Skills,MS-Office
A619,Human Resources,Technical Skills,MS-Word
A619,Human Resources,Technical Skills,MS-Excel
A619,Human Resources,Technical Skills,English Proficiency (Spoken)
A619,Human Resources,Technical Skills,English Proficiency (Written)
A619,Human Resources,Technical Skills,Excel
A619,Human Resources,Technical Skills,Word
A619,Human Resources,Soft Skills,Communication
A619,Human Resources,Soft Skills,Initiative
A619,Human Resources,Soft Skills,English
A620,Human Resources,Technical Skills,Excel
A620,Human Resources,Technical Skills,Screening
A620,Human Resources,Technical Skills,Recruitment
A620,Human Resources,Technical Skills,MS-Excel
A620,Human Resources,Technical Skills,English Proficiency (Spoken)
A620,Human Resources,Soft Skills,English
A621,Human Resources,Technical Skills,Sourcing
A621,Human Resources,Technical Skills,Screening
A621,Human Resources,Technical Skills,Recruitment
A621,Human Resources,Technical Skills,MS-Office
A621,Human Resources,Technical Skills,MS-Word
A621,Human Resources,Technical Skills,MS-Excel
A621,Human Resources,Technical Skills,English Proficiency (Spoken)
A621,Human Resources,Technical Skills,English Proficiency (Written)
A621,Human Resources,Technical Skills,Excel
A621,Human Resources,Technical Skills,Word
A621,Human Resources,Soft Skills,Initiative
A621,Human Resources,Soft Skills,English
A621,Human Resources,Soft Skills,Ownership
A621,Human Resources,HR Tools,Payroll
A628,Human Resources,Technical Skills,Excel
A628,Human Resources,Technical Skills,Power BI
A628,Human Resources,Technical Skills,Analytics
A628,Human Resources,Technical Skills,Reporting
A628,Human Resources,Technical Skills,PowerPoint
A628,Human Resources,Technical Skills,SAP
A628,Human Resources,Technical Skills,Dashboard
A628,Human Resources,Technical Skills,Pivot
A628,Human Resources,Soft Skills,Communication
A628,Human Resources,Soft Skills,Leadership
A628,Human Resources,Soft Skills,Problem-Solving
A628,Human Resources,Soft Skills,Presentation
A628,Human Resources,Soft Skills,Organizational
A628,Human Resources,Soft Skills,Initiative
A628,Human Resources,Soft Skills,Ownership
A631,HR,Technical Skills,Analytics
A631,HR,Technical Skills,Reporting
A631,HR,Technical Skills,Word
A631,HR,Technical Skills,Recruitment
A631,HR,Technical Skills,Dashboard
A631,HR,Soft Skills,Leadership
A631,HR,Soft Skills,Initiative
A633,HR,Technical Skills,Data Analysis
A639,HR,Technical Skills,Analytics
A643,Human Resources,Soft Skills,Leadership
A643,Human Resources,Soft Skills,Organizational
A647,HR,Technical Skills,Analytics
A649,HR,Technical Skills,Analytics
A649,HR,Technical Skills,Reporting
A651,HR,Technical Skills,Excel
A651,HR,Technical Skills,Google Sheets
A651,HR,Technical Skills,Power BI
A651,HR,Technical Skills,Analytics
A651,HR,Technical Skills,Data Analysis
A651,HR,Technical Skills,Reporting
A651,HR,Technical Skills,Recruitment
A651,HR,Technical Skills,Dashboard
A651,HR,Technical Skills,Pivot
A658,HR,Technical Skills,SAP
A659,Talent Acquisition,Technical Skills,Analytics
A660,HR,Technical Skills,Analytics
A660,HR,Soft Skills,Communication
A664,HR,Technical Skills,Reporting
A672,HR operations,Technical Skills,Excel
A672,HR operations,Technical Skills,Power BI
A672,HR operations,Technical Skills,Analytics
A672,HR operations,Technical Skills,Reporting
A672,HR operations,Technical Skills,Word
A672,HR operations,Technical Skills,Dashboard
A672,HR operations,Soft Skills,Presentation
A672,HR operations,Soft Skills,Attention to Detail
A689,HR,Technical Skills,Analytics
A690,Talent Acquisition,Technical Skills,Reporting
A692,HR,Technical Skills,Analytics
A694,HR,Technical Skills,SQL
A694,HR,Technical Skills,Power BI
A694,HR,Technical Skills,Tableau
A694,HR,Technical Skills,Analytics
A699,Human Resources,Technical Skills,Excel
A699,Human Resources,Technical Skills,Word
A699,Human Resources,Technical Skills,Recruitment
A699,Human Resources,Soft Skills,Communication
A699,Human Resources,Soft Skills,English
A699,Human Resources,Soft Skills,Ownership
A702,Human Resources,Technical Skills,Excel
A702,Human Resources,Technical Skills,Data Analysis
A702,Human Resources,Technical Skills,Reporting
A702,Human Resources,Technical Skills,Word
A702,Human Resources,Technical Skills,PowerPoint
A702,Human Resources,Soft Skills,Communication
A702,Human Resources,Soft Skills,Time Management
A702,Human Resources,Soft Skills,Organizational
A702,Human Resources,Soft Skills,Attention to Detail
A702,Human Resources,Soft Skills,Initiative
A709,HR,Technical Skills,Word
A709,HR,Technical Skills,Dashboard
A709,HR,Soft Skills,Initiative
A712,Human Resources,Technical Skills,Excel
A712,Human Resources,Technical Skills,Word
A712,Human Resources,Technical Skills,PowerPoint
A712,Human Resources,Soft Skills,Communication
A712,Human Resources,Soft Skills,Interpersonal
A712,Human Resources,Soft Skills,Presentation
A712,Human Resources,Soft Skills,Customer Service
A714,HR,Technical Skills,Excel
A714,HR,Technical Skills,Analytics
A714,HR,Technical Skills,Data Analysis
A714,HR,Technical Skills,Reporting
A714,HR,Technical Skills,Word
A714,HR,Technical Skills,PowerPoint
A714,HR,Technical Skills,SAP
A714,HR,Technical Skills,Dashboard
A714,HR,Soft Skills,Communication
A714,HR,Soft Skills,Problem-Solving
A714,HR,Soft Skills,Presentation
A714,HR,Soft Skills,Organizational
A714,HR,Soft Skills,Initiative
A732,HR,Technical Skills,Analytics
A733,HR Solution Analyst,Technical Skills,Reporting
A736,HR,Technical Skills,Analytics
A736,HR,Technical Skills,SAP
A738,Talent Acquisition,Technical Skills,Excel
A738,Talent Acquisition,Technical Skills,SQL
A738,Talent Acquisition,Technical Skills,Python
A738,Talent Acquisition,Technical Skills,Power BI
A738,Talent Acquisition,Technical Skills,Tableau
A738,Talent Acquisition,Technical Skills,Analytics
A738,Talent Acquisition,Technical Skills,Reporting
A738,Talent Acquisition,Technical Skills,Word
A738,Talent Acquisition,Technical Skills,Recruitment
A738,Talent Acquisition,Technical Skills,Dashboard
A738,Talent Acquisition,Technical Skills,VLOOKUP
A738,Talent Acquisition,Technical Skills,Pivot
A738,Talent Acquisition,Technical Skills,Applicant Tracking
A738,Talent Acquisition,Soft Skills,Communication
A738,Talent Acquisition,Soft Skills,Leadership
A738,Talent Acquisition,Soft Skills,Presentation
A754,Human Resources,Technical Skills,Excel
A754,Human Resources,Technical Skills,Reporting
A754,Human Resources,Technical Skills,Dashboard
A754,Human Resources,Technical Skills,VLOOKUP
A754,Human Resources,Technical Skills,Pivot
A754,Human Resources,Soft Skills,Communication
A754,Human Resources,Soft Skills,Leadership
A754,Human Resources,Soft Skills,Problem-Solving
A757,HR,Technical Skills,Excel
A757,HR,Technical Skills,Analytics
A757,HR,Technical Skills,Reporting
A757,HR,Technical Skills,Dashboard
A757,HR,Soft Skills,Communication
A757,HR,Soft Skills,Presentation
A757,HR,Soft Skills,Organizational
A757,HR,Soft Skills,Initiative
A758,Talent Acquisition,Technical Skills,SAP
A760,HR trainee,Technical Skills,Excel
A760,HR trainee,Technical Skills,Reporting
A760,HR trainee,Technical Skills,MS Office
A760,HR trainee,Technical Skills,Word
A760,HR trainee,Technical Skills,PowerPoint
A760,HR trainee,Technical Skills,Recruitment
A760,HR trainee,Soft Skills,Communication
A760,HR trainee,Soft Skills,Problem-Solving
A760,HR trainee,Soft Skills,Interpersonal
A760,HR trainee,Soft Skills,Organizational
A760,HR trainee,Soft Skills,Attention to Detail
A763,HR trainee,Technical Skills,Excel
A763,HR trainee,Technical Skills,Word
A763,HR trainee,Technical Skills,PowerPoint
